id_asegurado,nombre_completo,documento_identidad,telefono,correo_electronico,fecha_registro,segmento,antiguedad_meses,ciudad,numero_polizas,reclamos_ultimos_12_meses,mora_actual,lista_restrictiva
ase-5bb40cc5,FILOMENA RUPERTO LINARES SALGADO,1840872577,0992745307,mariana98@example.com,2025-05-02T09:47:46.53432+00:00,,,,,,False,False
ase-33e6cf57,SEVERIANO FLORENCIO ESPEJO ALVARADO,1377015110,0998476497,luisaguitart@example.net,2025-03-19T09:47:46.53432+00:00,,,,,,False,False
ase-8e26ce37,JOSÉ MAR BERNAL GALVEZ,1844537812,0996395403,regulocalderon@example.org,2025-02-12T09:47:46.535321+00:00,,,,,,False,False
ase-df1c1fec,BERNARDO SELENA SÁENZ BALAGUER,1271851421,0985644984,puertaazucena@example.org,2025-02-07T09:47:46.535321+00:00,,,,,,False,False
ase-f13fe582,CRISTÓBAL JUAN FRANCISCO CORTÉS BLASCO,1832718459,0984696228,omendoza@example.org,2025-02-14T09:47:46.535321+00:00,,,,,,False,False
ase-610d3c2f,MALENA LORETO SALAZAR CASES,0675540707,0986175618,belendonaire@example.org,2025-05-16T09:47:46.535321+00:00,,,,,,False,False
ase-6f6e178e,ANDRÉS GRACIA PALACIOS MORELL,1780322629,0981134936,isolera@example.com,2026-01-10T09:47:46.535321+00:00,,,,,,False,False
ase-1f247e3f,CARLOTA VICTOR CEPEDA ELORZA,1710856822,0993837586,hroyo@example.net,2025-12-09T09:47:46.535321+00:00,,,,,,False,False
ase-c5c289fe,FELICIANA BIBIANA MENENDEZ OLIVERA,1319122502,0985067714,zgordillo@example.org,2026-02-13T09:47:46.535321+00:00,,,,,,False,False
ase-21ca09a8,VASCO MARIO PAZ REVILLA,1377878323,0995301145,fabricio40@example.org,2025-08-10T09:47:46.535321+00:00,,,,,,False,False
ase-0f70fb57,AZENETH OFELIA CEREZO NÚÑEZ,1792924441,0996213640,adora80@example.net,2025-03-17T09:47:46.535321+00:00,,,,,,False,False
ase-32c61e93,ÁGATA AMPARO TEJADA MARÍ,1212111482,0980221873,rosnazaret@example.com,2025-05-21T09:47:46.535321+00:00,,,,,,False,False
ase-a301c77e,EDELMIRA JERÓNIMO AGUILAR PEREIRA,0665208920,0980397652,sergioruiz@example.com,2026-02-09T09:47:46.535321+00:00,,,,,,False,False
ase-00d2bef5,JOSEP FERNANDO PORTA PINEDA,0646875077,0997976387,juan-josebernad@example.com,2025-09-24T09:47:46.535321+00:00,,,,,,False,False
ase-2db994b4,EUFEMIA JOSE VILLANUEVA LLABRÉS,1777406294,0994447639,florencia84@example.com,2025-11-18T09:47:46.535321+00:00,,,,,,False,False
ase-43f90dfc,GODOFREDO REYNA BAYONA ESPARZA,0922927031,0997595454,luis-miguelcano@example.net,2025-12-03T09:47:46.535321+00:00,,,,,,False,False
ase-d4619866,XAVIER ESMERALDA SANTAMARÍA LLADÓ,1335760684,0997664931,uexposito@example.org,2025-10-11T09:47:46.535321+00:00,,,,,,False,False
ase-b305f45d,EVARISTO AUGUSTO ALONSO ESTEVEZ,1845879718,0993317634,lujanjulio-cesar@example.org,2026-01-08T09:47:46.535321+00:00,,,,,,False,False
ase-a763dbfd,LIGIA URBANO AGUILÓ GUERRERO,1864496076,0995401408,contrerasalbino@example.com,2025-05-04T09:47:46.535321+00:00,,,,,,False,False
ase-386fc448,ISAAC OCTAVIO RIVERA MESA,1340314047,0990065478,dpera@example.net,2025-03-04T09:47:46.535321+00:00,,,,,,False,False
ase-ee672d40,MÁXIMA AMÍLCAR MURILLO BERNAT,0997742922,0981063155,basiliolarrea@example.com,2026-01-01T09:47:46.535321+00:00,,,,,,False,False
ase-3e164254,CALIXTO CANDELARIA SORIANO ESCUDERO,0760903955,0992655710,teresitaibanez@example.com,2025-05-11T09:47:46.535321+00:00,,,,,,False,False
ase-99d76cc3,PATRICIA ALBANO CARRO IBARRA,1217531619,0980317095,psalazar@example.net,2025-02-23T09:47:46.535321+00:00,,,,,,False,False
ase-f63258e8,ANASTASIO HELIODORO SERNA BURGOS,0121097943,0996772464,ainaraporcel@example.net,2025-07-10T09:47:46.535321+00:00,,,,,,False,False
ase-06506f09,MATEO MOHAMED CUADRADO ARNAL,1885947990,0983199812,isernalicia@example.net,2025-05-23T09:47:46.535321+00:00,,,,,,False,False
ase-5913fbdf,MARC HELIODORO PALOMO AZORIN,1740838737,0987093979,danielguzman@example.net,2025-02-28T09:47:46.535321+00:00,,,,,,False,False
ase-f01b31c0,TOÑO MORENO ALCOLEA DIEGO,1246385762,0981562360,daniela16@example.org,2026-01-10T09:47:46.535321+00:00,,,,,,False,False
ase-19c231aa,AGAPITO ARISTIDES TALAVERA CORTINA,1182884346,0998908253,maria-manuela13@example.org,2025-03-18T09:47:46.535321+00:00,,,,,,False,False
ase-6a8d35ce,ANGELINA CIRIACO NEVADO BARREDA,1734072553,0990552355,pagesfilomena@example.org,2026-02-09T09:47:46.535321+00:00,,,,,,False,False
ase-467d9071,JUDITH BRUNILDA CAMPO CASAS,1388790652,0984838265,uguerrero@example.net,2025-01-28T09:47:46.535321+00:00,,,,,,False,False
ase-b19ac2aa,MODESTA FILOMENA OLIVERA RÓDENAS,0720326375,0990042066,alfonsopina@example.com,2025-11-26T09:47:46.535321+00:00,,,,,,False,False
ase-17434310,LOURDES ELOY IGLESIA ARIZA,1386060638,0993057928,jrio@example.com,2025-03-08T09:47:46.535321+00:00,,,,,,False,False
ase-68c5ac7e,CANDELA JOSEFINA TRILLO FALCÓ,0654524025,0992879741,candelariaoliveras@example.com,2025-01-27T09:47:46.535321+00:00,,,,,,False,False
ase-045516b9,LUPITA ADELINA LLOPIS CUETO,0120526386,0996803819,cortinavinicio@example.com,2025-02-01T09:47:46.535321+00:00,,,,,,False,False
ase-c19043c7,ORIANA JUAN JOSÉ PEDRAZA SANTIAGO,1817207013,0983277791,velascoreynaldo@example.net,2025-07-09T09:47:46.535321+00:00,,,,,,False,False
ase-191d8184,GIL SOL ALFONSO PASCUAL,1320202996,0991428396,miguel-angelbarroso@example.net,2025-04-14T09:47:46.535321+00:00,,,,,,False,False
ase-1e02904f,BÁRBARA OLIVIA PONCE FALCÓ,0753805532,0980994072,ncorrea@example.com,2025-03-30T09:47:46.535321+00:00,,,,,,False,False
ase-f57cf4f7,MOHAMED SEBASTIÁN MONTSERRAT CANO,1170471823,0996461920,zabalagenoveva@example.org,2025-10-24T09:47:46.535321+00:00,,,,,,False,False
ase-3ba0a7f4,ARMANDO PETRONA CASTILLA ESCALONA,1884227466,0992597239,franchcustodio@example.com,2025-07-11T09:47:46.536321+00:00,,,,,,False,False
ase-ebf955ad,GREGORIO CONRADO ANTÓN PONT,0188634827,0992753124,nzaragoza@example.net,2026-01-05T09:47:46.536321+00:00,,,,,,False,False
ase-ba144e85,DOMINGA JOSÉ MARÍA AVILÉS PAZOS,1143077929,0982466475,eloisabelda@example.org,2026-01-06T09:47:46.536321+00:00,,,,,,False,False
ase-294bdd31,ÁFRICA HORACIO TUR BERNAL,1130699187,0992750683,xbarrera@example.net,2025-02-18T09:47:46.536321+00:00,,,,,,False,False
ase-8ff7cac5,MAR TANIA RICART PEINADO,0162294176,0990625958,larranagabenigna@example.org,2025-08-17T09:47:46.536321+00:00,,,,,,False,False
ase-94bf1fa2,MACARENA CALISTO MATEU BERMEJO,0922283664,0980174322,aureliacaballero@example.org,2025-09-13T09:47:46.536321+00:00,,,,,,False,False
ase-348cf025,LUCIANA JERÓNIMO POL FALCÓ,1258307308,0989051859,begonaibarra@example.net,2025-12-27T09:47:46.536321+00:00,,,,,,False,False
ase-de372ac3,EUFEMIA GASTÓN RIBES CAMACHO,0121716836,0986287824,ileana76@example.org,2025-07-12T09:47:46.536321+00:00,,,,,,False,False
ase-c56af786,FLAVIO MÓNICA ESCRIBANO QUEROL,1284757265,0998613985,gema28@example.net,2025-05-31T09:47:46.536321+00:00,,,,,,False,False
ase-3df6f0f7,VENCESLÁS PASTOR MIRÓ MORATA,0723863742,0980881203,seve65@example.net,2026-01-03T09:47:46.536321+00:00,,,,,,False,False
ase-ba3a2012,JOSE ANGEL CHUS GARGALLO PEREZ,1884386123,0983122718,placido77@example.com,2025-04-18T09:47:46.536321+00:00,,,,,,False,False
ase-7bb37a74,AARÓN LUCILA ARAMBURU LUÍS,1861705758,0980414082,villaverdeelpidio@example.com,2025-09-21T09:47:46.536321+00:00,,,,,,False,False
ase-e887541d,ADOLFO MARCELO GIRONA GARMENDIA,0762049575,0982842044,alfredo48@example.net,2025-02-11T09:47:46.536321+00:00,,,,,,False,False
ase-273e9185,CAYETANA CONCEPCIÓN CORTES BUSQUETS,0642580349,0999191807,seguipelayo@example.org,2025-05-27T09:47:46.536321+00:00,,,,,,False,False
ase-6c551c5a,EMILIANO JUAN MANUEL PEDRAZA IBORRA,0161100987,0985687534,jose-mariamas@example.org,2025-12-08T09:47:46.536321+00:00,,,,,,False,False
ase-54538649,CONCEPCIÓN SALOMÓN GELABERT BERENGUER,1150417154,0989006237,monica72@example.com,2025-06-10T09:47:46.536321+00:00,,,,,,False,False
ase-1b26774f,PAOLA TRINI BUSTOS MAS,0118491573,0985610549,pizarrocayetano@example.org,2025-07-10T09:47:46.536321+00:00,,,,,,False,False
ase-5e82a992,ÁFRICA MARÍA MANUELA MÚÑIZ OLIVERAS,1166519399,0990058016,hriera@example.org,2025-06-15T09:47:46.536321+00:00,,,,,,False,False
ase-d7ad3bf2,MARIANA FORTUNATA ALBERDI PIÑEIRO,0958469365,0988445641,mayolazucena@example.org,2025-10-14T09:47:46.536321+00:00,,,,,,False,False
ase-a63aae80,MELCHOR CALISTA CONDE MORILLO,1289699345,0986561509,ezequielayuso@example.net,2025-06-28T09:47:46.536321+00:00,,,,,,False,False
ase-c07fed46,LUPITA RUBÉN SALINAS VARGAS,0928185096,0990222626,gironatoni@example.com,2026-02-14T09:47:46.536321+00:00,,,,,,False,False
ase-dd357595,MIRIAM RUFINO COLOMER CATALÁN,0754589439,0992746991,celestino79@example.net,2025-09-02T09:47:46.536321+00:00,,,,,,False,False
ase-74b7dc5f,AUGUSTO CARLOTA PUJOL JÁUREGUI,1254927535,0994449082,pujadasangelica@example.com,2025-03-21T09:47:46.536321+00:00,,,,,,False,False
ase-e4826391,MARÍA ÁNGELES JOSÉ CASTRILLO CEPEDA,0150323741,0990759737,ffiguerola@example.com,2025-04-15T09:47:46.536321+00:00,,,,,,False,False
ase-963c9da4,FLORINDA CONCHA FERRÁNDEZ ZAMORA,1374291599,0990542241,jose-carlosbellido@example.com,2025-11-19T09:47:46.536321+00:00,,,,,,False,False
ase-e692c463,MAXI TITO MORALES BORRÁS,0752833932,0989779377,ribateo@example.com,2025-02-06T09:47:46.536321+00:00,,,,,,False,False
ase-4d166bb2,PABLO GRACIANO MONTES OCAÑA,1287293208,0988134409,mayolfortunato@example.com,2025-09-04T09:47:46.536321+00:00,,,,,,False,False
ase-49215850,ENCARNITA PACA SALAMANCA COELLO,0747621248,0993184715,oarribas@example.org,2025-08-15T09:47:46.536321+00:00,,,,,,False,False
ase-d4e41ae9,ISIDORA RAÚL COSTA BOADA,0985678734,0986704177,ballesterjose-carlos@example.net,2025-04-20T09:47:46.536321+00:00,,,,,,False,False
ase-9c31d428,ÁNGELES EUSEBIO MAESTRE ALCALÁ,0634149421,0998458264,joaquina14@example.com,2026-02-04T09:47:46.536321+00:00,,,,,,False,False
ase-87ecb444,ADRIANA ALONSO MÁRMOL GALLART,1238138531,0994712106,herminiozabala@example.com,2025-09-21T09:47:46.536321+00:00,,,,,,False,False
ase-3eb3ed48,CARLOTA ALMUDENA CID ALFARO,0964914054,0996753835,czurita@example.com,2025-12-08T09:47:46.536321+00:00,,,,,,False,False
ase-bcc0f1d7,FRANCISCO BENITO LUZ FONT,1142483531,0988478590,balduino70@example.org,2025-03-17T09:47:46.536321+00:00,,,,,,False,False
ase-6e8db9d3,ROMÁN GERTRUDIS LINARES PALOMINO,0166791272,0992649712,aliagaluis@example.net,2026-01-11T09:47:46.536321+00:00,,,,,,False,False
ase-ad474903,ROLANDO JERÓNIMO PINTOR VERDUGO,1290253323,0996080448,molesamada@example.net,2025-04-25T09:47:46.536321+00:00,,,,,,False,False
ase-6143156b,BERNARDITA CHUS ESTRADA FLOR,0781721578,0996999099,calmeida@example.org,2025-02-28T09:47:46.53732+00:00,,,,,,False,False
ase-0948a14c,ÁGATA BENITA MAYOL MÚGICA,0782966824,0981233634,vpozuelo@example.org,2025-08-17T09:47:46.53732+00:00,,,,,,False,False
ase-63a60a06,ALEJANDRO OVIDIO ORTIZ PADILLA,0689701163,0982851520,jonatan84@example.org,2025-12-24T09:47:46.53732+00:00,,,,,,False,False
ase-c1b48fad,EUFEMIA JOSÉ ÁNGEL POMBO ANDREU,1398261798,0991912119,jafet25@example.com,2025-11-24T09:47:46.53732+00:00,,,,,,False,False
ase-da288b5a,GALA EMIGDIO BONILLA PIÑA,1785594147,0993408946,silvestrehernandez@example.net,2025-01-28T09:47:46.53732+00:00,,,,,,False,False
ase-5a69bc65,EZEQUIEL TEODOSIO MIGUEL MUR,1867774765,0983554909,ncatala@example.net,2026-02-12T09:47:46.53732+00:00,,,,,,False,False
ase-c2e9a433,EMILIANO CUSTODIA FRANCISCO CERVERA,0944727276,0987449120,jennifer82@example.com,2025-06-01T09:47:46.53732+00:00,,,,,,False,False
ase-55ac2895,VIOLETA MARÍA LUISA CODINA CRUZ,0684892608,0999478961,borja88@example.net,2025-03-02T09:47:46.53732+00:00,,,,,,False,False
ase-bbfc00b4,DIEGO GERÓNIMO MOLL COELLO,1369831384,0992553369,montalbansilvia@example.com,2025-08-01T09:47:46.53732+00:00,,,,,,False,False
ase-c810511f,SERGIO MARCIO SALAZAR LLANOS,1288999206,0996792845,melaniaexposito@example.org,2025-12-02T09:47:46.53732+00:00,,,,,,False,False
ase-36ba1790,ELEUTERIO GIL AMO LASA,1813296743,0996199109,deboraguerra@example.org,2025-12-26T09:47:46.53732+00:00,,,,,,False,False
ase-3599e3ad,JACINTA AMANCIO PALOMAR BERNAD,1165831276,0982880809,gcanete@example.net,2025-12-20T09:47:46.53732+00:00,,,,,,False,False
ase-cbc6ccb2,ADORA LETICIA PEREIRA ESPEJO,0156751880,0990465303,etur@example.org,2025-08-26T09:47:46.53732+00:00,,,,,,False,False
ase-781cca73,FERNANDO GUADALUPE GONZALO ANTÚNEZ,1237765262,0997485712,ralcolea@example.com,2025-06-15T09:47:46.53732+00:00,,,,,,False,False
ase-6a428ad7,IVÁN MANUELITA FRANCO FUENTE,1873909453,0983275685,elorzaaurea@example.com,2025-07-08T09:47:46.53732+00:00,,,,,,False,False
ase-07a2acf4,ROXANA ENCARNITA TRILLO MORCILLO,1252803305,0982253996,bhuerta@example.com,2025-09-17T09:47:46.53732+00:00,,,,,,False,False
ase-f06e4622,MAURA ARIEL PINTOR MILLA,1725446483,0980757830,pzapata@example.net,2025-08-26T09:47:46.53732+00:00,,,,,,False,False
ase-a537a722,MIRIAM ANTONIO VIÑAS CANALES,0932059232,0988184360,csaura@example.org,2025-05-29T09:47:46.53732+00:00,,,,,,False,False
ase-abe099f4,AURELIA BRÍGIDA PRIEGO ARIZA,0184076145,0985373262,wvillalonga@example.net,2025-09-01T09:47:46.53732+00:00,,,,,,False,False
ase-44f4d735,AUGUSTO GOYO MANUEL SABATER,0667226329,0995503964,xmayo@example.com,2025-10-22T09:47:46.53732+00:00,,,,,,False,False
ase-b2f557d1,ÍÑIGO FLAVIO ROCAMORA MARISCAL,0794524999,0986189174,villanuevavera@example.org,2025-11-14T09:47:46.53732+00:00,,,,,,False,False
ase-3b7a57d1,ABIGAÍL PAULA SANS BOTELLA,0763094168,0980979530,escolanomelania@example.net,2025-02-05T09:47:46.53732+00:00,,,,,,False,False
ase-d3d5a539,TERE JOSEFA CERDÁ POZUELO,1370340936,0999871040,cmorales@example.org,2025-07-13T09:47:46.53732+00:00,,,,,,False,False
ase-533e42bc,GASTÓN WILFREDO FRANCH SANZ,0710597274,0987207361,ibanezmoises@example.net,2025-11-04T09:47:46.53732+00:00,,,,,,False,False
ase-5a2e850f,FLORENCIA VICTORIA CÉSPEDES CASALS,1118397164,0999372581,carbonelllara@example.com,2025-12-27T09:47:46.53732+00:00,,,,,,False,False
ase-b94429f3,FABIANA PRIMITIVO BLÁZQUEZ ZABALETA,0635093324,0992273977,nvidal@example.org,2025-09-04T09:47:46.53732+00:00,,,,,,False,False
ase-9f6f2fa6,REYES CARMELITA PINTOR ARRANZ,1371411378,0983823694,ximenanaranjo@example.net,2025-10-06T09:47:46.53732+00:00,,,,,,False,False
ase-8b4d46ce,SALOMÉ GEORGINA CONESA CÁMARA,1280828710,0990516096,gastonaznar@example.com,2025-04-18T09:47:46.53732+00:00,,,,,,False,False
ase-c9f03b90,MARIO MARTIN SALMERÓN MALO,0792048427,0993171591,desideriocatala@example.org,2025-04-23T09:47:46.53732+00:00,,,,,,False,False
ase-498592de,ABRAHAM ESTHER ISERN ALBEROLA,0956697654,0991810654,fvalenciano@example.net,2025-06-28T09:47:46.53732+00:00,,,,,,False,False
ase-2e7d2f3f,NOEMÍ ADELARDO URIARTE GÁRATE,0149922369,0999802764,dionisiatamarit@example.com,2026-01-05T09:47:46.53732+00:00,,,,,,False,False
ase-6a8b6b11,SEBASTIÁN VASCO BERNAD AGUDO,0152035079,0983954780,sofialobo@example.net,2025-10-18T09:47:46.53732+00:00,,,,,,False,False
ase-f6273f6a,EUSEBIA CECILIA GALIANO AVILÉS,1125696616,0986141954,eusebioballesteros@example.net,2025-08-10T09:47:46.53732+00:00,,,,,,False,False
ase-3611f5c4,PACO ANGELINO CODINA ANTÚNEZ,0178561753,0993034664,natanael10@example.org,2025-07-18T09:47:46.538307+00:00,,,,,,False,False
ase-c149f340,SIGFRIDO GASPAR CUÉLLAR LUÍS,0187149161,0992875169,xavierpalomino@example.org,2025-07-16T09:47:46.538307+00:00,,,,,,False,False
ase-35eacb3d,CIRO MARÍA JESÚS MARTÍNEZ MORALEDA,0175319770,0998031456,tomasa61@example.com,2025-02-27T09:47:46.538307+00:00,,,,,,False,False
ase-4ff08d66,PÍA CARMELITA BARÓN MARCO,0184479105,0985599077,hcanizares@example.net,2025-06-12T09:47:46.538307+00:00,,,,,,False,False
ase-0f2ed4ec,ROSALINA LEONARDO MUR ÁGUILA,1128830282,0986277986,nzamorano@example.net,2025-09-09T09:47:46.538307+00:00,,,,,,False,False
ase-8c9e5c61,HUGO EMMA BARRAGÁN CANALES,1293135800,0981798895,tomaslourdes@example.net,2025-08-18T09:47:46.538307+00:00,,,,,,False,False
ase-089db295,ELODIA MODESTA MADRIGAL ROLDÁN,1775043108,0984581344,juan-antonio89@example.net,2025-11-10T09:47:46.538307+00:00,,,,,,False,False
ase-818da326,PAULINO ÁUREA CASTILLA VALDERRAMA,0785374270,0996959685,zugarte@example.org,2025-03-20T09:47:46.538307+00:00,,,,,,False,False
ase-25ee6b33,SOL EMILIA GUERRERO MANRIQUE,1264913082,0996499582,abelcarrasco@example.org,2025-07-20T09:47:46.538307+00:00,,,,,,False,False
ase-ad7030dd,ADELA EUFEMIA CARRANZA GALAN,1275592138,0985612095,criba@example.com,2026-01-06T09:47:46.538307+00:00,,,,,,False,False
ase-93243657,PANCHO CHARO GARAY ALBERDI,1739598969,0989800911,jennylucena@example.com,2026-02-01T09:47:46.538307+00:00,,,,,,False,False
ase-0bd5915b,MORENA BORJA MENA MARÍN,1140177972,0998039151,maria-fernanda01@example.net,2025-09-23T09:47:46.538307+00:00,,,,,,False,False
ase-fb2d540b,NAZARIO NÉSTOR PRIETO ANDRES,0171380637,0998980079,guillermomurillo@example.com,2025-02-02T09:47:46.538307+00:00,,,,,,False,False
ase-50f70ec5,ÁGATA HORTENSIA TELLO SÁNCHEZ,1283782999,0997139804,cerdanalma@example.org,2025-12-22T09:47:46.538307+00:00,,,,,,False,False
ase-e8b4328e,EULALIA ÉDGAR NARANJO SEVILLANO,0945955440,0998223619,hbarba@example.com,2025-08-14T09:47:46.538307+00:00,,,,,,False,False
ase-190af18d,CLARA LUCIANA MOLES ALFONSO,0615584869,0994809804,crescenciamarmol@example.com,2025-05-14T09:47:46.538307+00:00,,,,,,False,False
ase-faecc70e,BLAS EUSTAQUIO LOZANO ANGUITA,1367063296,0983436525,remigio82@example.net,2025-02-06T09:47:46.538307+00:00,,,,,,False,False
ase-aa13b520,ELOÍSA ROQUE EXPOSITO CARO,1349957816,0981081472,julieta50@example.com,2025-07-02T09:47:46.538307+00:00,,,,,,False,False
ase-4dbfce4e,SEVERIANO CHEMA VALDÉS GÁMEZ,1156785209,0982918665,vito43@example.net,2025-07-08T09:47:46.538307+00:00,,,,,,False,False
ase-7e16cba7,MARCIANO GABINO CAPARRÓS PERELLÓ,0941802361,0987042342,franchxiomara@example.org,2025-02-05T09:47:46.538307+00:00,,,,,,False,False
ase-3c127494,VICENTE ANTONIA AMAYA TOLOSA,1891907952,0994366902,goyonieto@example.com,2025-11-25T09:47:46.538307+00:00,,,,,,False,False
ase-d6a41a68,LUZ SAMANTA ZABALETA MENÉNDEZ,0137732020,0986943845,eric18@example.net,2026-01-18T09:47:46.538307+00:00,,,,,,False,False
ase-ba1fbf1a,ELIGIO HERNÁN ARCE SEGOVIA,1881441519,0989431648,hyuste@example.org,2025-04-18T09:47:46.538307+00:00,,,,,,False,False
ase-e0ce3ffe,MARÍA ARSENIO BONET MÍNGUEZ,0632599227,0990860013,garteaga@example.net,2025-02-22T09:47:46.538307+00:00,,,,,,False,False
ase-7fd79d5a,MARÍA DOLORES GENOVEVA MIGUEL ALSINA,1148833650,0999217817,feliciana35@example.org,2025-10-04T09:47:46.538307+00:00,,,,,,False,False
ase-a5cd848b,GUADALUPE LUCIANO LLORET MONTAÑA,0622780905,0984549608,rcarpio@example.org,2025-01-29T09:47:46.538307+00:00,,,,,,False,False
ase-a1065461,FAUSTO LEOCADIO CARBÓ ALCÁNTARA,0717957216,0989305433,gabaldoncandela@example.com,2025-03-19T09:47:46.538307+00:00,,,,,,False,False
ase-f4bc99d8,CARMELA MELCHOR LINARES CID,0127809465,0988377778,consuela32@example.org,2025-12-05T09:47:46.538307+00:00,,,,,,False,False
ase-fd4708c6,MARÍA EMPERATRIZ NEVADO SALCEDO,1843226234,0993176850,castilloambrosio@example.com,2025-06-12T09:47:46.538307+00:00,,,,,,False,False
ase-b4b46532,VANESA IMELDA AYUSO CAMACHO,0187500742,0989016651,fbalaguer@example.com,2025-04-02T09:47:46.538307+00:00,,,,,,False,False
ase-71e2e4d0,RUBEN GASTÓN SALMERÓN PAGÈS,0760354777,0995166325,nazaret38@example.org,2026-01-10T09:47:46.538307+00:00,,,,,,False,False
ase-eb7da819,ÁGATA MARISOL SOLANA CATALÁ,0964069715,0997301117,soliscleto@example.com,2025-01-30T09:47:46.538307+00:00,,,,,,False,False
ase-9f3b5715,MARTÍN ISAURA SOLANA SOSA,1159535894,0995257054,jacobocobo@example.net,2025-06-13T09:47:46.538307+00:00,,,,,,False,False
ase-082c6d44,JUAN XIMENA PARRA POU,1888108751,0980082982,juanamurillo@example.com,2025-01-17T09:47:46.538307+00:00,,,,,,False,False
ase-70350d83,WILFREDO AMARILIS ANDRÉS BAS,0971532017,0992019960,wcarbajo@example.com,2026-01-16T09:47:46.538307+00:00,,,,,,False,False
ase-6cbaaf1c,ÍÑIGO RAQUEL DONAIRE LUMBRERAS,0663380520,0987309159,elisabet92@example.net,2025-07-13T09:47:46.538307+00:00,,,,,,False,False
ase-a7c46a61,CRISTIAN SANTIAGO CAMPO MORENO,1376399516,0989010601,matasberta@example.com,2025-09-05T09:47:46.539323+00:00,,,,,,False,False
ase-606967dc,SALVADOR DOMINGA REYES GÓMEZ,1155332729,0998364694,carlotacuenca@example.com,2025-04-28T09:47:46.539323+00:00,,,,,,False,False
ase-b5883bc1,RODRIGO BLAS NIÑO GALINDO,0185986307,0996285237,krozas@example.com,2025-08-26T09:47:46.539323+00:00,,,,,,False,False
ase-89a012ae,CANDELAS JOAQUINA GUZMAN DURAN,1716166355,0983341173,torrecilladario@example.net,2025-04-03T09:47:46.539323+00:00,,,,,,False,False
ase-61a859c2,DÉBORA ABIGAÍL MORELL CABANILLAS,1212185246,0984168707,techeverria@example.com,2025-11-29T09:47:46.539323+00:00,,,,,,False,False
ase-cbd51873,BUENAVENTURA ELBA CAMPS PINILLA,1271272827,0980022680,ana-belen01@example.org,2025-07-13T09:47:46.539323+00:00,,,,,,False,False
ase-7f7323d3,OLGA EMILIO ABAD COLLADO,1327705074,0990128925,victormanuel@example.com,2025-11-28T09:47:46.539323+00:00,,,,,,False,False
ase-537636b6,ENCARNACIÓN CRESCENCIA SALVADOR FERRÁN,1122527880,0992094204,isamoliner@example.com,2025-10-12T09:47:46.539323+00:00,,,,,,False,False
ase-ae648e84,CLOTILDE NARCISA MAYO ROYO,0959908025,0985554100,chuy90@example.net,2026-01-22T09:47:46.539323+00:00,,,,,,False,False
ase-9025680a,ARCELIA SANCHO CASTELL MARISCAL,0793967184,0990251189,peirovalentina@example.net,2025-02-11T09:47:46.539323+00:00,,,,,,False,False
ase-fc5e0b98,BALDUINO AARÓN PALOMAR CANALS,1367610401,0983060136,rosenda03@example.com,2025-02-22T09:47:46.539323+00:00,,,,,,False,False
ase-9a250f02,JULIA DOMINGA PRADO MONREAL,0910145801,0987161226,yramis@example.com,2025-06-18T09:47:46.539323+00:00,,,,,,False,False
ase-5d63fae7,CARIDAD HÉCTOR DURÁN TABOADA,0927810664,0999920578,godofredoplanas@example.com,2025-10-25T09:47:46.539323+00:00,,,,,,False,False
ase-9d359691,PRISCILA SILVESTRE CORREA MALDONADO,0669735865,0980311618,eloyalberdi@example.org,2026-02-13T09:47:46.539323+00:00,,,,,,False,False
ase-1470c0cc,FLORA ALCIDES COBO TORRECILLA,1826185823,0994170504,fcerdan@example.org,2025-02-27T09:47:46.539323+00:00,,,,,,False,False
ase-e48574bf,FELISA NOELIA RICART SARMIENTO,0174115841,0982376603,descolano@example.net,2025-10-23T09:47:46.539323+00:00,,,,,,False,False
ase-2cb9370f,TEOBALDO CARMINA SANDOVAL PLANAS,0721989814,0983436885,jaime26@example.net,2025-12-27T09:47:46.539323+00:00,,,,,,False,False
ase-17513b60,ADRIÁN CRESCENCIA VALENTÍN GUZMÁN,1859333294,0990041342,segismundo89@example.com,2025-12-09T09:47:46.539323+00:00,,,,,,False,False
ase-d0313420,ANASTASIO ANSELMO TOMAS PEDROSA,0727870584,0984793353,tiradojessica@example.org,2026-01-13T09:47:46.539323+00:00,,,,,,False,False
ase-096bff89,ERASMO LUNA ZURITA LOSA,0685603667,0980284365,fvillanueva@example.net,2025-04-11T09:47:46.539323+00:00,,,,,,False,False
ase-e97f747d,TANIA EMILIA BORREGO HIGUERAS,0169069144,0991783904,rbermejo@example.net,2025-02-13T09:47:46.539323+00:00,,,,,,False,False
ase-1f1ce54a,CALISTA NAZARET MIGUEL BAENA,1394299475,0985079272,bienvenida07@example.com,2025-07-22T09:47:46.539323+00:00,,,,,,False,False
ase-96e1a91c,ARIEL VICENTA SOMOZA MUÑOZ,1239158087,0982908767,zosorio@example.com,2025-12-28T09:47:46.539323+00:00,,,,,,False,False
ase-2588b142,LUIS MIGUEL FLORENCIO ARANDA MATEU,0126529882,0999782817,benjamin79@example.org,2025-02-09T09:47:46.539323+00:00,,,,,,False,False
ase-5a129fb5,CONSTANZA AURELIO MANZANARES AMORES,0757182314,0994407895,amada12@example.net,2025-09-09T09:47:46.539323+00:00,,,,,,False,False
ase-709a29a8,CARMELO RENATA LOBO INIESTA,0143257324,0989293492,encarnacionlucas@example.com,2025-03-24T09:47:46.539323+00:00,,,,,,False,False
